paper_id,keyword,chunk_index,chunk_type,characters,words
93c5c97a0a92,Design expertise,1,title_pdf_passage,1039,128
93c5c97a0a92,Design expertise,2,title_pdf_passage,985,118
93c5c97a0a92,Design expertise,3,title_pdf_passage,1045,134
93c5c97a0a92,Design expertise,4,title_pdf_passage,1116,144
93c5c97a0a92,Design expertise,5,title_pdf_passage,1321,161
93c5c97a0a92,Design expertise,6,title_pdf_passage,976,110
93c5c97a0a92,Design expertise,7,title_pdf_passage,1036,131
93c5c97a0a92,Design expertise,8,title_pdf_passage,993,129
93c5c97a0a92,Design expertise,9,title_pdf_passage,966,121
93c5c97a0a92,Design expertise,10,title_pdf_passage,999,136
93c5c97a0a92,Design expertise,11,title_pdf_passage,514,59
93c5c97a0a92,Design expertise,12,title_pdf_passage,985,127
96ed07ad56c0,Design expertise,0,title_abstract,927,138
96ed07ad56c0,Design expertise,1,title_pdf_passage,1024,152
96ed07ad56c0,Design expertise,2,title_pdf_passage,1033,149
96ed07ad56c0,Design expertise,3,title_pdf_passage,952,135
96ed07ad56c0,Design expertise,4,title_pdf_passage,971,150
96ed07ad56c0,Design expertise,5,title_pdf_passage,988,158
96ed07ad56c0,Design expertise,6,title_pdf_passage,1137,175
96ed07ad56c0,Design expertise,7,title_pdf_passage,1118,168
96ed07ad56c0,Design expertise,8,title_pdf_passage,1103,158
96ed07ad56c0,Design expertise,9,title_pdf_passage,959,139
96ed07ad56c0,Design expertise,10,title_pdf_passage,1171,169
96ed07ad56c0,Design expertise,11,title_pdf_passage,646,94
96ed07ad56c0,Design expertise,12,title_pdf_passage,747,83
96f09212f1ba,Design rationale,0,title_abstract,686,83
96f09212f1ba,Design rationale,1,title_pdf_passage,1115,144
96f09212f1ba,Design rationale,2,title_pdf_passage,354,47
96f09212f1ba,Design rationale,3,title_pdf_passage,1248,177
96f09212f1ba,Design rationale,4,title_pdf_passage,984,138
96f09212f1ba,Design rationale,5,title_pdf_passage,932,130
96f09212f1ba,Design rationale,6,title_pdf_passage,1110,148
96f09212f1ba,Design rationale,7,title_pdf_passage,1192,166
96f09212f1ba,Design rationale,8,title_pdf_passage,1034,140
96f09212f1ba,Design rationale,9,title_pdf_passage,1096,166
96f09212f1ba,Design rationale,10,title_pdf_passage,1365,190
96f09212f1ba,Design rationale,11,title_pdf_passage,1025,149
96f09212f1ba,Design rationale,12,title_pdf_passage,707,103
97b253588409,Design theory,0,title_abstract,597,90
97b253588409,Design theory,1,title_pdf_passage,979,101
97b253588409,Design theory,2,title_pdf_passage,1176,156
97b253588409,Design theory,3,title_pdf_passage,1101,155
97b253588409,Design theory,4,title_pdf_passage,986,133
97b253588409,Design theory,5,title_pdf_passage,967,126
97b253588409,Design theory,6,title_pdf_passage,1073,143
97b253588409,Design theory,7,title_pdf_passage,1002,122
97b253588409,Design theory,8,title_pdf_passage,843,105
97b253588409,Design theory,9,title_pdf_passage,967,142
97b253588409,Design theory,10,title_pdf_passage,931,115
97b253588409,Design theory,11,title_pdf_passage,613,76
97b253588409,Design theory,12,title_pdf_passage,1069,113
97b32465f821,Design Procedures,0,title_abstract,793,106
97b32465f821,Design Procedures,1,title_pdf_passage,942,133
97b32465f821,Design Procedures,2,title_pdf_passage,985,147
97b32465f821,Design Procedures,3,title_pdf_passage,921,133
97b32465f821,Design Procedures,4,title_pdf_passage,650,89
97b32465f821,Design Procedures,5,title_pdf_passage,984,139
97b32465f821,Design Procedures,6,title_pdf_passage,971,144
97b32465f821,Design Procedures,7,title_pdf_passage,384,55
97b32465f821,Design Procedures,8,title_pdf_passage,879,110
97b32465f821,Design Procedures,9,title_pdf_passage,385,52
97b32465f821,Design Procedures,10,title_pdf_passage,925,112
97b32465f821,Design Procedures,11,title_pdf_passage,923,102
97b32465f821,Design Procedures,12,title_pdf_passage,1043,114
9e71c6e0b826,Design theory,0,title_abstract,927,118
9e71c6e0b826,Design theory,1,title_pdf_passage,973,132
9e71c6e0b826,Design theory,2,title_pdf_passage,1230,168
9e71c6e0b826,Design theory,3,title_pdf_passage,950,123
9e71c6e0b826,Design theory,4,title_pdf_passage,1085,160
9e71c6e0b826,Design theory,5,title_pdf_passage,1040,159
9e71c6e0b826,Design theory,6,title_pdf_passage,1072,150
9e71c6e0b826,Design theory,7,title_pdf_passage,1041,150
9e71c6e0b826,Design theory,8,title_pdf_passage,1002,141
9e71c6e0b826,Design theory,9,title_pdf_passage,1070,136
9e71c6e0b826,Design theory,10,title_pdf_passage,1162,156
9e71c6e0b826,Design theory,11,title_pdf_passage,677,89
9e71c6e0b826,Design theory,12,title_pdf_passage,974,131
a14565cde772,Design knowledge,0,title_abstract,1375,201
a14565cde772,Design knowledge,1,title_pdf_passage,751,113
a14565cde772,Design knowledge,2,title_pdf_passage,980,145
a14565cde772,Design knowledge,3,title_pdf_passage,1092,156
a14565cde772,Design knowledge,4,title_pdf_passage,386,51
a14565cde772,Design knowledge,5,title_pdf_passage,1007,140
a14565cde772,Design knowledge,6,title_pdf_passage,1284,178
a14565cde772,Design knowledge,7,title_pdf_passage,967,142
a14565cde772,Design knowledge,8,title_pdf_passage,1008,155
a14565cde772,Design knowledge,9,title_pdf_passage,380,57
a14565cde772,Design knowledge,10,title_pdf_passage,951,132
a14565cde772,Design knowledge,11,title_pdf_passage,959,158
a14565cde772,Design knowledge,12,title_pdf_passage,1026,160
a1ccc16dab98,Design knowledge,0,title_abstract,4510,593
a1ccc16dab98,Design knowledge,1,title_pdf_passage,519,61
a1ccc16dab98,Design knowledge,2,title_pdf_passage,1068,148
a1ccc16dab98,Design knowledge,3,title_pdf_passage,1104,149
a1ccc16dab98,Design knowledge,4,title_pdf_passage,1165,154
a1ccc16dab98,Design knowledge,5,title_pdf_passage,1090,147
a1ccc16dab98,Design knowledge,6,title_pdf_passage,365,46
a1ccc16dab98,Design knowledge,7,title_pdf_passage,462,56
a1ccc16dab98,Design knowledge,8,title_pdf_passage,971,112
a1ccc16dab98,Design knowledge,9,title_pdf_passage,596,69
a1ccc16dab98,Design knowledge,10,title_pdf_passage,676,73
a1ccc16dab98,Design knowledge,11,title_pdf_passage,919,102
a1ccc16dab98,Design knowledge,12,title_pdf_passage,988,108
a200b553056c,Design knowledge,0,title_abstract,1598,235
a200b553056c,Design knowledge,1,title_pdf_passage,957,152
a200b553056c,Design knowledge,2,title_pdf_passage,1003,150
a200b553056c,Design knowledge,3,title_pdf_passage,1133,154
a200b553056c,Design knowledge,4,title_pdf_passage,947,129
a200b553056c,Design knowledge,5,title_pdf_passage,936,142
a200b553056c,Design knowledge,6,title_pdf_passage,936,141
a200b553056c,Design knowledge,7,title_pdf_passage,1095,146
a200b553056c,Design knowledge,8,title_pdf_passage,981,140
a200b553056c,Design knowledge,9,title_pdf_passage,973,142
a200b553056c,Design knowledge,10,title_pdf_passage,1098,172
a200b553056c,Design knowledge,11,title_pdf_passage,885,129
a200b553056c,Design knowledge,12,title_pdf_passage,1031,152
a223dfc7b9a8,Design Patterns,0,title_abstract,834,118
a223dfc7b9a8,Design Patterns,1,title_pdf_passage,1210,163
a223dfc7b9a8,Design Patterns,2,title_pdf_passage,1177,173
a223dfc7b9a8,Design Patterns,3,title_pdf_passage,1151,164
a223dfc7b9a8,Design Patterns,4,title_pdf_passage,752,99
a223dfc7b9a8,Design Patterns,5,title_pdf_passage,496,75
a223dfc7b9a8,Design Patterns,6,title_pdf_passage,900,135
a223dfc7b9a8,Design Patterns,7,title_pdf_passage,1007,149
a223dfc7b9a8,Design Patterns,8,title_pdf_passage,956,147
a223dfc7b9a8,Design Patterns,9,title_pdf_passage,800,121
a223dfc7b9a8,Design Patterns,10,title_pdf_passage,1261,172
a223dfc7b9a8,Design Patterns,11,title_pdf_passage,987,139
a223dfc7b9a8,Design Patterns,12,title_pdf_passage,1027,154
a47956c54fb0,Design theory,0,title_abstract,1783,255
a47956c54fb0,Design theory,1,title_pdf_passage,530,77
a47956c54fb0,Design theory,2,title_pdf_passage,593,82
a47956c54fb0,Design theory,3,title_pdf_passage,554,77
a47956c54fb0,Design theory,4,title_pdf_passage,691,100
a47956c54fb0,Design theory,5,title_pdf_passage,929,124
a47956c54fb0,Design theory,6,title_pdf_passage,509,69
a47956c54fb0,Design theory,7,title_pdf_passage,1011,148
a47956c54fb0,Design theory,8,title_pdf_passage,401,54
a47956c54fb0,Design theory,9,title_pdf_passage,693,95
a47956c54fb0,Design theory,10,title_pdf_passage,931,141
a47956c54fb0,Design theory,11,title_pdf_passage,953,130
a47956c54fb0,Design theory,12,title_pdf_passage,567,79
a4ef5e43da80,Design knowledge,0,title_abstract,1088,160
a4ef5e43da80,Design knowledge,1,title_pdf_passage,561,66
a4ef5e43da80,Design knowledge,2,title_pdf_passage,1091,155
a4ef5e43da80,Design knowledge,3,title_pdf_passage,987,147
a4ef5e43da80,Design knowledge,4,title_pdf_passage,975,144
a4ef5e43da80,Design knowledge,5,title_pdf_passage,1192,164
a4ef5e43da80,Design knowledge,6,title_pdf_passage,407,56
a4ef5e43da80,Design knowledge,7,title_pdf_passage,985,138
a4ef5e43da80,Design knowledge,8,title_pdf_passage,1227,175
a4ef5e43da80,Design knowledge,9,title_pdf_passage,1112,170
a4ef5e43da80,Design knowledge,10,title_pdf_passage,1173,173
a4ef5e43da80,Design knowledge,11,title_pdf_passage,632,95
a4ef5e43da80,Design knowledge,12,title_pdf_passage,988,147
a779c321ee06,Design Patterns,0,title_abstract,1238,155
a779c321ee06,Design Patterns,1,title_pdf_passage,435,54
a779c321ee06,Design Patterns,2,title_pdf_passage,909,121
a779c321ee06,Design Patterns,3,title_pdf_passage,400,56
a779c321ee06,Design Patterns,4,title_pdf_passage,650,103
a779c321ee06,Design Patterns,5,title_pdf_passage,744,119
a779c321ee06,Design Patterns,6,title_pdf_passage,900,132
a779c321ee06,Design Patterns,7,title_pdf_passage,449,56
a779c321ee06,Design Patterns,8,title_pdf_passage,665,99
a779c321ee06,Design Patterns,9,title_pdf_passage,902,131
a779c321ee06,Design Patterns,10,title_pdf_passage,916,136
a779c321ee06,Design Patterns,11,title_pdf_passage,584,83
a779c321ee06,Design Patterns,12,title_pdf_passage,1090,146
a8b318749f73,Design knowledge,0,title_abstract,646,85
a8b318749f73,Design knowledge,1,title_pdf_passage,922,120
a8b318749f73,Design knowledge,2,title_pdf_passage,925,122
a8b318749f73,Design knowledge,3,title_pdf_passage,319,43
a8b318749f73,Design knowledge,4,title_pdf_passage,467,66
a8b318749f73,Design knowledge,5,title_pdf_passage,595,91
a8b318749f73,Design knowledge,6,title_pdf_passage,957,142
a8b318749f73,Design knowledge,7,title_pdf_passage,1047,147
a8b318749f73,Design knowledge,8,title_pdf_passage,1008,144
a8b318749f73,Design knowledge,9,title_pdf_passage,1118,151
a8b318749f73,Design knowledge,10,title_pdf_passage,409,52
a8b318749f73,Design knowledge,11,title_pdf_passage,1073,165
a8b318749f73,Design knowledge,12,title_pdf_passage,547,78
aea175ec1e11,Design Patterns,0,title_abstract,704,100
aea175ec1e11,Design Patterns,1,title_pdf_passage,901,135
aea175ec1e11,Design Patterns,2,title_pdf_passage,938,132
aea175ec1e11,Design Patterns,3,title_pdf_passage,1006,148
aea175ec1e11,Design Patterns,4,title_pdf_passage,1040,153
aea175ec1e11,Design Patterns,5,title_pdf_passage,1094,147
aea175ec1e11,Design Patterns,6,title_pdf_passage,972,137
aea175ec1e11,Design Patterns,7,title_pdf_passage,721,110
aea175ec1e11,Design Patterns,8,title_pdf_passage,503,74
aea175ec1e11,Design Patterns,9,title_pdf_passage,1009,140
aea175ec1e11,Design Patterns,10,title_pdf_passage,658,98
aea175ec1e11,Design Patterns,11,title_pdf_passage,913,143
aea175ec1e11,Design Patterns,12,title_pdf_passage,711,106
b3d7c30694e8,Design knowledge,0,title_abstract,643,92
b3d7c30694e8,Design knowledge,1,title_pdf_passage,943,135
b3d7c30694e8,Design knowledge,2,title_pdf_passage,1027,147
b3d7c30694e8,Design knowledge,3,title_pdf_passage,950,128
b3d7c30694e8,Design knowledge,4,title_pdf_passage,1035,157
b3d7c30694e8,Design knowledge,5,title_pdf_passage,1110,156
b3d7c30694e8,Design knowledge,6,title_pdf_passage,784,109
b3d7c30694e8,Design knowledge,7,title_pdf_passage,948,127
b3d7c30694e8,Design knowledge,8,title_pdf_passage,945,134
b3d7c30694e8,Design knowledge,9,title_pdf_passage,923,133
b3d7c30694e8,Design knowledge,10,title_pdf_passage,978,127
b3d7c30694e8,Design knowledge,11,title_pdf_passage,918,135
b3d7c30694e8,Design knowledge,12,title_pdf_passage,580,77
b5e00197bf29,Design knowledge,0,title_abstract,966,141
b5e00197bf29,Design knowledge,1,title_pdf_passage,358,49
b5e00197bf29,Design knowledge,2,title_pdf_passage,891,140
b5e00197bf29,Design knowledge,3,title_pdf_passage,976,139
b5e00197bf29,Design knowledge,4,title_pdf_passage,811,116
b5e00197bf29,Design knowledge,5,title_pdf_passage,964,149
b5e00197bf29,Design knowledge,6,title_pdf_passage,486,72
b5e00197bf29,Design knowledge,7,title_pdf_passage,951,125
b5e00197bf29,Design knowledge,8,title_pdf_passage,1012,145
b5e00197bf29,Design knowledge,9,title_pdf_passage,627,95
b5e00197bf29,Design knowledge,10,title_pdf_passage,969,139
b5e00197bf29,Design knowledge,11,title_pdf_passage,997,154
b5e00197bf29,Design knowledge,12,title_pdf_passage,950,144
b6f644351152,Design knowledge,0,title_abstract,1214,182
b6f644351152,Design knowledge,1,title_pdf_passage,960,130
b6f644351152,Design knowledge,2,title_pdf_passage,775,110
b6f644351152,Design knowledge,3,title_pdf_passage,1009,141
b6f644351152,Design knowledge,4,title_pdf_passage,1009,151
b6f644351152,Design knowledge,5,title_pdf_passage,460,66
b6f644351152,Design knowledge,6,title_pdf_passage,602,88
b6f644351152,Design knowledge,7,title_pdf_passage,1016,146
b6f644351152,Design knowledge,8,title_pdf_passage,715,109
b6f644351152,Design knowledge,9,title_pdf_passage,1068,165
b6f644351152,Design knowledge,10,title_pdf_passage,381,50
b6f644351152,Design knowledge,11,title_pdf_passage,1279,177
b6f644351152,Design knowledge,12,title_pdf_passage,1253,191
b7ba414dae37,Design knowledge,0,title_abstract,758,109
b7ba414dae37,Design knowledge,1,title_pdf_passage,1102,173
b7ba414dae37,Design knowledge,2,title_pdf_passage,714,97
b7ba414dae37,Design knowledge,3,title_pdf_passage,1122,156
b7ba414dae37,Design knowledge,4,title_pdf_passage,1195,177
b7ba414dae37,Design knowledge,5,title_pdf_passage,895,118
b7ba414dae37,Design knowledge,6,title_pdf_passage,1289,196
b7ba414dae37,Design knowledge,7,title_pdf_passage,989,144
b7ba414dae37,Design knowledge,8,title_pdf_passage,1101,160
b7ba414dae37,Design knowledge,9,title_pdf_passage,489,72
b7ba414dae37,Design knowledge,10,title_pdf_passage,1064,163
b7ba414dae37,Design knowledge,11,title_pdf_passage,1083,156
b7ba414dae37,Design knowledge,12,title_pdf_passage,641,94
b8c02b0994bd,Design methods,0,title_abstract,1127,160
b8c02b0994bd,Design methods,1,title_pdf_passage,949,126
b8c02b0994bd,Design methods,2,title_pdf_passage,958,145
b8c02b0994bd,Design methods,3,title_pdf_passage,992,153
b8c02b0994bd,Design methods,4,title_pdf_passage,848,122
b8c02b0994bd,Design methods,5,title_pdf_passage,369,51
b8c02b0994bd,Design methods,6,title_pdf_passage,1052,165
b8c02b0994bd,Design methods,7,title_pdf_passage,1020,138
b8c02b0994bd,Design methods,8,title_pdf_passage,1103,158
b8c02b0994bd,Design methods,9,title_pdf_passage,1081,161
b8c02b0994bd,Design methods,10,title_pdf_passage,716,109
b8c02b0994bd,Design methods,11,title_pdf_passage,1197,184
b8c02b0994bd,Design methods,12,title_pdf_passage,1066,163
b97dadb53877,Design Patterns,0,title_abstract,727,99
b97dadb53877,Design Patterns,1,title_pdf_passage,1017,149
b97dadb53877,Design Patterns,2,title_pdf_passage,1049,146
b97dadb53877,Design Patterns,3,title_pdf_passage,1158,161
b97dadb53877,Design Patterns,4,title_pdf_passage,1003,137
b97dadb53877,Design Patterns,5,title_pdf_passage,1001,143
b97dadb53877,Design Patterns,6,title_pdf_passage,1131,165
b97dadb53877,Design Patterns,7,title_pdf_passage,927,125
b97dadb53877,Design Patterns,8,title_pdf_passage,1032,148
b97dadb53877,Design Patterns,9,title_pdf_passage,1184,165
b97dadb53877,Design Patterns,10,title_pdf_passage,635,93
b97dadb53877,Design Patterns,11,title_pdf_passage,376,51
b97dadb53877,Design Patterns,12,title_pdf_passage,949,141
bb08fe1a5d09,Design Patterns,0,title_abstract,791,98
bb08fe1a5d09,Design Patterns,1,title_pdf_passage,1087,169
bb08fe1a5d09,Design Patterns,2,title_pdf_passage,1033,148
bb08fe1a5d09,Design Patterns,3,title_pdf_passage,1064,162
bb08fe1a5d09,Design Patterns,4,title_pdf_passage,1015,148
bb08fe1a5d09,Design Patterns,5,title_pdf_passage,887,124
bb08fe1a5d09,Design Patterns,6,title_pdf_passage,563,83
bb08fe1a5d09,Design Patterns,7,title_pdf_passage,278,41
bb08fe1a5d09,Design Patterns,8,title_pdf_passage,1049,155
bb08fe1a5d09,Design Patterns,9,title_pdf_passage,966,141
bb08fe1a5d09,Design Patterns,10,title_pdf_passage,896,122
bb08fe1a5d09,Design Patterns,11,title_pdf_passage,1128,169
bb08fe1a5d09,Design Patterns,12,title_pdf_passage,456,68
bd23ac0241ec,Design Heuristics,0,title_abstract,1130,144
bd23ac0241ec,Design Heuristics,1,title_pdf_passage,1104,145
bd23ac0241ec,Design Heuristics,2,title_pdf_passage,1169,160
bd23ac0241ec,Design Heuristics,3,title_pdf_passage,591,83
bd23ac0241ec,Design Heuristics,4,title_pdf_passage,991,129
bd23ac0241ec,Design Heuristics,5,title_pdf_passage,986,142
bd23ac0241ec,Design Heuristics,6,title_pdf_passage,987,124
bd23ac0241ec,Design Heuristics,7,title_pdf_passage,339,46
bd23ac0241ec,Design Heuristics,8,title_pdf_passage,647,86
bd23ac0241ec,Design Heuristics,9,title_pdf_passage,494,68
bd23ac0241ec,Design Heuristics,10,title_pdf_passage,1045,138
bd23ac0241ec,Design Heuristics,11,title_pdf_passage,953,130
bd23ac0241ec,Design Heuristics,12,title_pdf_passage,977,141
be4112c3c6af,Design knowledge,0,title_abstract,1137,154
be4112c3c6af,Design knowledge,1,title_pdf_passage,1088,143
be4112c3c6af,Design knowledge,2,title_pdf_passage,1117,151
be4112c3c6af,Design knowledge,3,title_pdf_passage,972,130
be4112c3c6af,Design knowledge,4,title_pdf_passage,1105,157
be4112c3c6af,Design knowledge,5,title_pdf_passage,768,101
be4112c3c6af,Design knowledge,6,title_pdf_passage,1120,138
be4112c3c6af,Design knowledge,7,title_pdf_passage,980,145
be4112c3c6af,Design knowledge,8,title_pdf_passage,1008,145
be4112c3c6af,Design knowledge,9,title_pdf_passage,986,134
be4112c3c6af,Design knowledge,10,title_pdf_passage,1106,140
be4112c3c6af,Design knowledge,11,title_pdf_passage,460,60
be4112c3c6af,Design knowledge,12,title_pdf_passage,986,135
be45dd819505,Design theory,0,title_abstract,872,115
be45dd819505,Design theory,1,title_pdf_passage,652,88
be45dd819505,Design theory,2,title_pdf_passage,1034,151
be45dd819505,Design theory,3,title_pdf_passage,1095,141
be45dd819505,Design theory,4,title_pdf_passage,922,140
be45dd819505,Design theory,5,title_pdf_passage,1092,144
be45dd819505,Design theory,6,title_pdf_passage,978,135
be45dd819505,Design theory,7,title_pdf_passage,987,144
be45dd819505,Design theory,8,title_pdf_passage,1022,151
be45dd819505,Design theory,9,title_pdf_passage,744,105
be45dd819505,Design theory,10,title_pdf_passage,911,95
be45dd819505,Design theory,11,title_pdf_passage,942,104
be45dd819505,Design theory,12,title_pdf_passage,1060,151
be51adc4b7cc,Design Patterns,0,title_abstract,1096,150
be51adc4b7cc,Design Patterns,1,title_pdf_passage,993,148
be51adc4b7cc,Design Patterns,2,title_pdf_passage,1004,147
be51adc4b7cc,Design Patterns,3,title_pdf_passage,1033,157
be51adc4b7cc,Design Patterns,4,title_pdf_passage,1000,140
be51adc4b7cc,Design Patterns,5,title_pdf_passage,950,138
be51adc4b7cc,Design Patterns,6,title_pdf_passage,603,88
be51adc4b7cc,Design Patterns,7,title_pdf_passage,1031,151
be51adc4b7cc,Design Patterns,8,title_pdf_passage,1016,160
be51adc4b7cc,Design Patterns,9,title_pdf_passage,1140,164
be51adc4b7cc,Design Patterns,10,title_pdf_passage,947,147
be51adc4b7cc,Design Patterns,11,title_pdf_passage,1140,188
be51adc4b7cc,Design Patterns,12,title_pdf_passage,395,62
bf1ef2949b3c,Design Patterns,0,title_abstract,1073,143
bf1ef2949b3c,Design Patterns,1,title_pdf_passage,1143,165
bf1ef2949b3c,Design Patterns,2,title_pdf_passage,596,89
bf1ef2949b3c,Design Patterns,3,title_pdf_passage,1015,152
bf1ef2949b3c,Design Patterns,4,title_pdf_passage,920,132
bf1ef2949b3c,Design Patterns,5,title_pdf_passage,1062,164
bf1ef2949b3c,Design Patterns,6,title_pdf_passage,958,153
bf1ef2949b3c,Design Patterns,7,title_pdf_passage,1414,217
bf1ef2949b3c,Design Patterns,8,title_pdf_passage,1035,151
bf1ef2949b3c,Design Patterns,9,title_pdf_passage,1111,164
bf1ef2949b3c,Design Patterns,10,title_pdf_passage,967,152
bf1ef2949b3c,Design Patterns,11,title_pdf_passage,932,151
bf1ef2949b3c,Design Patterns,12,title_pdf_passage,1051,160
bf31dda38b9e,Design theory,0,title_abstract,624,78
bf31dda38b9e,Design theory,1,title_pdf_passage,1115,140
bf31dda38b9e,Design theory,2,title_pdf_passage,539,71
bf31dda38b9e,Design theory,3,title_pdf_passage,1086,154
bf31dda38b9e,Design theory,4,title_pdf_passage,844,120
bf31dda38b9e,Design theory,5,title_pdf_passage,944,141
bf31dda38b9e,Design theory,6,title_pdf_passage,941,124
bf31dda38b9e,Design theory,7,title_pdf_passage,854,121
bf31dda38b9e,Design theory,8,title_pdf_passage,1130,152
bf31dda38b9e,Design theory,9,title_pdf_passage,603,74
bf31dda38b9e,Design theory,10,title_pdf_passage,752,104
bf31dda38b9e,Design theory,11,title_pdf_passage,528,78
bf31dda38b9e,Design theory,12,title_pdf_passage,676,100
bfff60a9512a,Design rationale,0,title_abstract,1463,189
bfff60a9512a,Design rationale,1,title_pdf_passage,994,136
bfff60a9512a,Design rationale,2,title_pdf_passage,929,128
bfff60a9512a,Design rationale,3,title_pdf_passage,1002,141
bfff60a9512a,Design rationale,4,title_pdf_passage,925,136
bfff60a9512a,Design rationale,5,title_pdf_passage,702,89
bfff60a9512a,Design rationale,6,title_pdf_passage,1010,129
bfff60a9512a,Design rationale,7,title_pdf_passage,966,102
bfff60a9512a,Design rationale,8,title_pdf_passage,890,117
bfff60a9512a,Design rationale,9,title_pdf_passage,896,119
bfff60a9512a,Design rationale,10,title_pdf_passage,1008,138
bfff60a9512a,Design rationale,11,title_pdf_passage,943,124
bfff60a9512a,Design rationale,12,title_pdf_passage,937,123
c1149e306456,Design methods,0,title_abstract,1535,221
c1149e306456,Design methods,1,title_pdf_passage,1023,141
c1149e306456,Design methods,2,title_pdf_passage,325,48
c1149e306456,Design methods,3,title_pdf_passage,970,133
c1149e306456,Design methods,4,title_pdf_passage,961,128
c1149e306456,Design methods,5,title_pdf_passage,1011,138
c1149e306456,Design methods,6,title_pdf_passage,966,139
c1149e306456,Design methods,7,title_pdf_passage,982,142
c1149e306456,Design methods,8,title_pdf_passage,1099,145
c1149e306456,Design methods,9,title_pdf_passage,892,114
c1149e306456,Design methods,10,title_pdf_passage,1030,141
c1149e306456,Design methods,11,title_pdf_passage,1056,148
c1149e306456,Design methods,12,title_pdf_passage,985,140
c12e86da6f5e,Design rationale,0,title_abstract,909,135
c12e86da6f5e,Design rationale,1,title_pdf_passage,1258,127
c12e86da6f5e,Design rationale,2,title_pdf_passage,1034,121
c12e86da6f5e,Design rationale,3,title_pdf_passage,1482,179
c12e86da6f5e,Design rationale,4,title_pdf_passage,978,118
c12e86da6f5e,Design rationale,5,title_pdf_passage,953,111
c12e86da6f5e,Design rationale,6,title_pdf_passage,644,66
c12e86da6f5e,Design rationale,7,title_pdf_passage,975,87
c12e86da6f5e,Design rationale,8,title_pdf_passage,979,128
c12e86da6f5e,Design rationale,9,title_pdf_passage,1212,139
c12e86da6f5e,Design rationale,10,title_pdf_passage,1111,114
c12e86da6f5e,Design rationale,11,title_pdf_passage,849,103
c12e86da6f5e,Design rationale,12,title_pdf_passage,1336,132
c1b4dc1ba8ba,Design theory,0,title_abstract,781,116
c1b4dc1ba8ba,Design theory,1,title_pdf_passage,1091,157
c1b4dc1ba8ba,Design theory,2,title_pdf_passage,1160,170
c1b4dc1ba8ba,Design theory,3,title_pdf_passage,1057,133
c1b4dc1ba8ba,Design theory,4,title_pdf_passage,1033,147
c1b4dc1ba8ba,Design theory,5,title_pdf_passage,1068,163
c1b4dc1ba8ba,Design theory,6,title_pdf_passage,1098,159
c1b4dc1ba8ba,Design theory,7,title_pdf_passage,1167,169
c1b4dc1ba8ba,Design theory,8,title_pdf_passage,665,98
c1b4dc1ba8ba,Design theory,9,title_pdf_passage,971,126
c1b4dc1ba8ba,Design theory,10,title_pdf_passage,852,133
c1b4dc1ba8ba,Design theory,11,title_pdf_passage,939,137
c1b4dc1ba8ba,Design theory,12,title_pdf_passage,972,146
c403cb52fbf7,Design theory,0,title_abstract,1633,204
c403cb52fbf7,Design theory,1,title_pdf_passage,1026,72
c403cb52fbf7,Design theory,2,title_pdf_passage,1020,116
c403cb52fbf7,Design theory,3,title_pdf_passage,799,91
c403cb52fbf7,Design theory,4,title_pdf_passage,1261,138
c403cb52fbf7,Design theory,5,title_pdf_passage,1170,142
c403cb52fbf7,Design theory,6,title_pdf_passage,529,64
c403cb52fbf7,Design theory,7,title_pdf_passage,1062,115
c403cb52fbf7,Design theory,8,title_pdf_passage,490,60
c403cb52fbf7,Design theory,9,title_pdf_passage,856,98
c403cb52fbf7,Design theory,10,title_pdf_passage,1139,136
c403cb52fbf7,Design theory,11,title_pdf_passage,1044,108
c403cb52fbf7,Design theory,12,title_pdf_passage,1155,141
c6c22fc10c10,Design principles,0,title_abstract,984,146
c6c22fc10c10,Design principles,1,title_pdf_passage,635,90
c6c22fc10c10,Design principles,2,title_pdf_passage,1115,157
c6c22fc10c10,Design principles,3,title_pdf_passage,298,44
c6c22fc10c10,Design principles,4,title_pdf_passage,1154,165
c6c22fc10c10,Design principles,5,title_pdf_passage,1044,155
c6c22fc10c10,Design principles,6,title_pdf_passage,983,151
c6c22fc10c10,Design principles,7,title_pdf_passage,992,133
c6c22fc10c10,Design principles,8,title_pdf_passage,1084,150
c6c22fc10c10,Design principles,9,title_pdf_passage,1080,164
c6c22fc10c10,Design principles,10,title_pdf_passage,960,148
c6c22fc10c10,Design principles,11,title_pdf_passage,1123,171
c6c22fc10c10,Design principles,12,title_pdf_passage,966,140
c6dce869a98c,Design rationale,0,title_abstract,1388,190
c6dce869a98c,Design rationale,1,title_pdf_passage,937,123
c6dce869a98c,Design rationale,2,title_pdf_passage,966,149
c6dce869a98c,Design rationale,3,title_pdf_passage,637,97
c6dce869a98c,Design rationale,4,title_pdf_passage,481,60
c6dce869a98c,Design rationale,5,title_pdf_passage,1071,143
c6dce869a98c,Design rationale,6,title_pdf_passage,978,112
c6dce869a98c,Design rationale,7,title_pdf_passage,776,125
c6dce869a98c,Design rationale,8,title_pdf_passage,764,127
c6dce869a98c,Design rationale,9,title_pdf_passage,932,132
c6dce869a98c,Design rationale,10,title_pdf_passage,985,129
c6dce869a98c,Design rationale,11,title_pdf_passage,820,118
c6dce869a98c,Design rationale,12,title_pdf_passage,1068,155
ca1427a57062,Design knowledge,0,title_abstract,2037,298
ca1427a57062,Design knowledge,1,title_pdf_passage,1094,156
